,subject_term,housing,bikes,homelessness,dogs,parks,construction,traffic,transit,noise,energy,climate,infrastructure,safety,arts,childcare,democracy,cost of living,healthcare,equity,business,sports,youth,max_val,max_cat,frequency,log_frequency,count
3602,water quality,0.0017621280858293,0.0008581379079259,4.271886064088904e-05,0.0009438276174478,0.00052501342725,0.0001700438879197,0.000177917376277,0.0055511016398668,3.64401530532632e-05,0.0001078067580237,0.0002772820007521,0.0004591119941323,0.0025537903420627,0.0001073004241334,0.0001421656925231,0.0002553237427491,0.0003085307544097,8.448838343610987e-05,0.0020532244816422,0.0007161687244661,0.0003020893491338,0.0898525342345237,0.0898525342345237,youth,1,0.0,1
3603,water quality laboratories,5.630801388178952e-05,0.0001214116127812,4.059068669448607e-05,0.0002417387731838,8.481502300128341e-05,6.293212209129706e-05,9.90416738204658e-05,0.0009080722229555,5.701744521502405e-05,7.721441943431273e-05,0.0001920734503073,0.0008472275803796,0.0026555557269603,5.510546907316893e-05,2.9787232051603496e-05,0.0002220978494733,0.0003108194214291,9.698112262412906e-05,0.0110420184209942,0.0022990028373897,0.0001180645485874,0.0255300141870975,0.0255300141870975,youth,1,0.0,1
3604,water quality reports,0.0020627328194677,0.0005274233408272,7.262952567543834e-05,0.000396478746552,0.0004927183617837,0.0002612643002066,0.0003427923365961,0.0117916408926248,6.317272345768288e-05,0.0001689823111519,0.0002969942870549,0.0009430216741748,0.0045252223499119,0.0001240727578988,0.00011948440806,0.0004075537144672,0.0004584409471135,0.0001153301709564,0.0039155082777142,0.0022389274090528,0.0001997381623368,0.0457555539906024,0.0457555539906024,youth,1,0.0,1
3605,water rates,0.0010880718473345,0.0007803997723385,0.0005519832484424,0.0008011643076315,0.000377297081286,0.0014233025722205,0.0003460338048171,0.0027661914937198,0.0001010247069643,0.0003705036069732,0.0004159279342275,0.0079815220087766,0.0104192616418004,0.0001619069807929,0.0011640761513262,0.0005451535689644,0.0051819258369505,0.000483830255689,0.0051972051151096,0.0385933555662632,0.0006977916345931,0.1130433827638626,0.1130433827638626,youth,1,0.0,1
3606,water readings,0.0068336972035467,0.0018435475649312,0.002217180095613,0.0015924863982945,0.0017208828357979,0.0030965211335569,0.0015267224516719,0.1392674893140792,0.0001540058729005,0.0007355765555985,0.0013889379333704,0.0029436277691274,0.0700446739792823,0.0005937903770245,0.0025908041279762,0.0080719506368041,0.0050189052708446,0.0026242251042276,0.0505723394453525,0.0212851949036121,0.0028391769155859,0.1589963734149933,0.1589963734149933,youth,1,0.0,1
3607,water rebate program,0.0007763753528706,0.0019116254989057,0.0005099925328977,0.000927620625589,0.0012614404549822,0.0021250108256936,0.0007825074135325,0.007043985184282,0.000346619868651,0.0008467141888104,0.0003451085940469,0.0037605024408549,0.0286024156957864,0.0002778427733574,0.0009595943847671,0.0033381006214767,0.0355702005326747,0.0005563902668654,0.5601163506507874,0.2562194764614105,0.0009741471149027,0.203418031334877,0.5601163506507874,equity,1,0.0,1
3608,water reservoirs,8.818403875920922e-05,0.0001028843034873,5.7120905694318935e-05,0.000197250948986,7.737391570117325e-05,0.0001424388756277,0.0001927991543198,0.0009426019969396,4.078221900272183e-05,0.0002086142631014,0.0003603416553232,0.5731249451637268,0.1134454905986785,9.064954792847856e-05,6.436705734813586e-05,0.0006694602197967,0.000555996550247,8.150567737175152e-05,0.0098080709576606,0.0065288892947137,0.0002358444908168,0.0309987720102071,0.5731249451637268,infrastructure,1,0.0,1
3609,water restrictions,0.0094350464642047,0.0024668001569807,0.0002736152673605,0.0027866312302649,0.0084622502326965,0.0014405384426936,0.0018622193019837,0.0217479150742292,0.0001411350676789,0.0002823683316819,0.0006792740314267,0.0091701727360486,0.3632051348686218,0.0002606896159704,0.0010902489302679,0.0004106395354028,0.0018861785065382,0.0002973080263473,0.0017091791378334,0.0104161286726593,0.0007229027105495,0.0851607099175453,0.3632051348686218,safety,1,0.0,1
3610,water service,0.0002005853893933,0.0002441671967972,9.395006782142444e-05,0.0004078549682162,0.0002019787207245,7.847410597605631e-05,0.0002349091664655,0.0013042101636528,7.056054892018437e-05,0.0001103252143366,0.0002668147790245,0.5199897885322571,0.0062174638733267,8.365568646695465e-05,6.784743163734674e-05,0.0002061204286292,0.0011031504254788,9.895406401483342e-05,0.0040008756332099,0.002400459954515,0.0001668503246037,0.066700778901577,0.5199897885322571,infrastructure,1,0.0,1
3611,water service connections,0.0005837208591401,0.0002850910823326,0.0002076394303003,0.000464423384983,0.0003183861845172,0.0002179469593102,0.0009429292404092,0.0048851654864847,0.0001324758486589,0.0001978476211661,0.0003251456364523,0.9687684774398804,0.0233239587396383,0.000120123673696,0.0001768668589647,0.0017764992080628,0.0028631307650357,0.0001193045682157,0.0317463353276252,0.0059595108032226,0.0002031485200859,0.0765823945403099,0.9687684774398804,infrastructure,1,0.0,1
3612,water service repair programs,0.0002306765090906,0.0010948381386697,0.0001590170868439,0.0004679461417254,0.0002217593428213,0.0004498707421589,0.0004528535355348,0.0019693009089678,0.0007767058559693,0.000181607727427,0.0002321504580322,0.9538479447364808,0.0113312853500247,0.0001177529629785,7.614908099640161e-05,0.001564257661812,0.004843009635806,0.0001019115297822,0.1047931089997291,0.2165903151035308,0.0001237697724718,0.096451848745346,0.9538479447364808,infrastructure,1,0.0,1
3613,water shut off,0.0572958998382091,0.0005984216113574,0.0338496007025241,0.0014756137970834,0.0032691590022295,0.0230808556079864,0.0010347365168854,0.0260556545108556,0.0020680581219494,0.0020102851558476,0.0022991381119936,0.759212851524353,0.953437566757202,0.0003439042775426,0.0012936897110193,0.0083032380789518,0.3998952209949493,0.0001718915009405,0.0355894528329372,0.7274340391159058,0.0009825901361182,0.1838423162698745,0.953437566757202,safety,1,0.0,1
3614,water shut-off,0.0138347586616873,0.0002753011649474,0.0079099098220467,0.0005840405938215,0.000830503704492,0.0014245914062485,0.0004725331091322,0.0024981936439871,0.0013106911210343,0.0010464657098054,0.0008359370985999,0.9137802720069884,0.9442474842071532,0.0001575944042997,9.855382813839242e-05,0.0013694796944037,0.1709862053394317,0.0001143177651101,0.0076559940353035,0.7214263677597046,0.0002423301339149,0.1286069303750991,0.9442474842071532,safety,1,0.0,1
3615,water smell,0.1266560554504394,0.0055247074924409,0.0057188556529581,0.0065021496266126,0.0079655768349766,0.0335829369723796,0.0032584872096776,0.1621996909379959,0.0001323060423601,0.0004325488116592,0.0012825197773054,0.032878715544939,0.0086553590372204,0.0004990280140191,0.035300388932228,0.0037915429566055,0.0051929727196693,0.0063280058093369,0.0065686739981174,0.0420829877257347,0.0041465056128799,0.1649927198886871,0.1649927198886871,youth,1,0.0,1
3616,water storage systems,0.000484067160869,8.154616079991683e-05,4.504614480538294e-05,0.0001758244325174,0.0001215189695358,6.787574238842353e-05,9.715506894281134e-05,0.0003858763957396,4.394392453832552e-05,0.0002861766261048,0.0002838774817064,0.5051900148391724,0.0290878023952245,5.877931107534096e-05,3.657598790596239e-05,0.0003431008663028,0.0002714213915169,5.46204173588194e-05,0.0021754300687462,0.0069271316751837,0.0001351455430267,0.0250134542584419,0.5051900148391724,infrastructure,1,0.0,1
3617,water supply,0.0002053199277725,0.0001523587707197,5.6035012676147744e-05,0.0004776052956003,0.0001159101302619,6.740504613844678e-05,0.0001011656713671,0.0010870049009099,6.92819376126863e-05,0.0001017274626065,0.0001711684599285,0.8851921558380127,0.2274616360664367,6.912078970344737e-05,8.91833842615597e-05,0.0002356183103984,0.0009000145946629,7.797363650752231e-05,0.0028239297680556,0.0004626973241101,0.0001929072750499,0.0621066242456436,0.8851921558380127,infrastructure,1,0.0,1
3618,water supply systems,0.0002433293848298,8.735087612876669e-05,3.81098325306084e-05,0.0001454716257285,8.219105802709237e-05,8.612467354396358e-05,0.0001495168107794,0.0024070446379482,8.82427193573676e-05,0.0001207083405461,0.0001431665004929,0.978243887424469,0.3338345885276794,5.196910205995664e-05,4.6256056521087885e-05,0.0002187802747357,0.0006449500215239,5.62726600037422e-05,0.00819175504148,0.0012303147232159,9.071023669093849e-05,0.0269716903567314,0.978243887424469,infrastructure,1,0.0,1
3619,water taxis,0.0001252027141163,0.0003271639288868,9.033316746354104e-05,0.000144850462675,0.0002298736362718,0.000177245150553,0.0015725649427622,0.8596137762069702,0.0001609799073776,0.0003005470207426,0.0013301572762429,0.0634558200836181,0.6174609065055847,0.0004739291616715,9.740570385474712e-05,0.0004795790591742,0.0327071025967597,0.0001063746531144,0.0171763394027948,0.9390892386436462,0.000857533654198,0.1243249475955963,0.9390892386436462,business,1,0.0,1
3620,water testing,0.000249721808359,0.0006021248409524,0.0002705039223656,0.0008841216913424,0.0003612773434724,0.0001115154154831,0.0002228558005299,0.0086534479632973,6.544370990013704e-05,0.0001522322127129,0.000389519293094,0.000795874162577,0.1976474076509475,0.0001067779230652,0.0001132735196733,0.0010156201897189,0.0009084949851967,0.0001607112208148,0.0094279143959283,0.0102617256343364,0.0005645981873385,0.1135106086730957,0.1976474076509475,safety,1,0.0,1
3621,water that smells funny,0.0070789619348943,0.0007676199893467,0.002750278217718,0.0015612409915775,0.0021218068432062,0.0086764842271804,0.0011375617468729,0.0807007774710655,0.0020160675048828,0.0003676717751659,0.0012712645111605,0.0079443985596299,0.0068542324006557,0.0004497666668612,0.0088202385231852,0.0015201931819319,0.0051474571228027,0.0013526426628232,0.0050033740699291,0.0171680245548486,0.0019909201655536,0.1335375607013702,0.1335375607013702,youth,1,0.0,1
3622,water transmission systems,0.0003021709853783,0.0001817922457121,0.0001539530348964,0.0002467568265274,0.0001654263905948,0.0001040717761497,0.0060283369384706,0.3780062198638916,8.397246710956097e-05,0.0012586604570969,0.0003306044673081,0.9613096714019777,0.0539147071540355,7.099672075128183e-05,0.0001120419474318,0.0003947158693335,0.0005845291307196,0.0001609304454177,0.0032776785083115,0.0043030027300119,0.0003436874249018,0.034530833363533,0.9613096714019777,infrastructure,1,0.0,1
3623,water transport,0.0001014411027426,0.0003658702480606,8.73702229000628e-05,0.0002156405971618,0.000146448117448,9.017487172968686e-05,0.0006771318148821,0.9500951170921326,4.632415948435664e-05,0.0001149671588791,0.0002349500864511,0.0104196211323142,0.0033406754955649,7.570406887680292e-05,5.399100700742565e-05,0.0002134753012796,0.0005433172918856,6.220788782229647e-05,0.0033730352297425,0.0418135374784469,0.0001361116301268,0.0370809100568294,0.9500951170921326,transit,1,0.0,1
3624,water transportation,0.0002113375958288,0.0007299418793991,0.0002142697339877,0.0004172844928689,0.0002463153214193,0.0001318641734542,0.0008613602258265,0.8198285698890686,6.976920121815056e-05,0.0001576316863065,0.0003592606808524,0.0153934909030795,0.0165520180016756,0.0001286369370063,0.0001128635922214,0.0006665848195552,0.0019446457736194,9.501140448264778e-05,0.0121312867850065,0.0137804429978132,0.0002663471677806,0.0855238586664199,0.8198285698890686,transit,1,0.0,1
3625,water treatment,0.0001232608337886,0.0001764192420523,0.0001105974661186,0.0008781487122178,0.0001716809783829,5.062369746156037e-05,0.0001425790978828,0.0027057868428528,4.987161446479149e-05,0.0001249730994459,0.0001707511983113,0.0135146835818886,0.005424490198493,8.242949115810916e-05,5.544045052374713e-05,0.0009336303337477,0.0004157000803388,0.0012391150230541,0.0031877078581601,0.0085660740733146,0.0001906466495711,0.061240367591381,0.061240367591381,youth,1,0.0,1
3626,water treatment and supply plants,5.8942267060047016e-05,6.313747144304216e-05,3.149361873511225e-05,8.124254964059219e-05,6.140478944871575e-05,8.587135380366817e-05,0.0001022094074869,0.0005235761636868,6.043086250429042e-05,0.0001285493635805,0.0001387210359098,0.9944978356361388,0.0692552998661995,6.487462087534368e-05,3.247397398808971e-05,0.0004655993834603,0.0002204402844654,8.62038868945092e-05,0.0299192313104867,0.9836479425430298,6.071011375752278e-05,0.014949282631278,0.9944978356361388,infrastructure,1,0.0,1
3627,water treatment facilities,6.181842763908207e-05,8.265360520454124e-05,2.7971211238764223e-05,0.0001631128252483,7.133059261832386e-05,7.065678801154718e-05,9.965761273633687e-05,0.0002455294888932,9.257162309950218e-05,8.861872629495338e-05,0.0001893080479931,0.9787945747375488,0.0296415016055107,4.909035851596855e-05,2.800432230287697e-05,0.0005595362163148,0.0004262884031049,7.25073114153929e-05,0.0233098715543746,0.1611387729644775,8.711619739187881e-05,0.019004039466381,0.9787945747375488,infrastructure,1,0.0,1
3628,water treatment plants,5.551771027967334e-05,5.903655255679041e-05,2.5303083020844497e-05,9.118900925386696e-05,5.969152334728278e-05,6.034893885953352e-05,7.210038893390447e-05,0.0002324925735592,0.0001366031792713,9.828463953454047e-05,0.0001795430725906,0.9819854497909546,0.0668689459562301,4.63213655166328e-05,2.588195275166072e-05,0.0002708425745368,0.0003894044784829,5.3504350944422185e-05,0.0298944618552923,0.8373821377754211,6.176921306177974e-05,0.0246567707508802,0.9819854497909546,infrastructure,1,0.0,1
3629,water turn off,0.011674040928483,0.00141094380524,0.0262421797960996,0.001836676383391,0.0007957072230055,0.0044614602811634,0.0040013957768678,0.0494787469506263,0.0046944506466388,0.003193304175511,0.0015019153943285,0.9720258712768556,0.9327436685562134,0.0002639056765474,0.0007748735952191,0.0050474540330469,0.0700199231505394,0.000171949432115,0.0163523461669683,0.4338236153125763,0.0005828273715451,0.2032913118600845,0.9720258712768556,infrastructure,1,0.0,1
3630,water turn on,0.0558975711464881,0.0042914752848446,0.0032443893142044,0.0020673796534538,0.005883174482733,0.0323225855827331,0.0154981594532728,0.3209295272827148,0.0006197150214575,0.0412904322147369,0.0033205328509211,0.9596502780914308,0.7972452640533447,0.0011529460316523,0.020841509103775,0.067531980574131,0.0241608675569295,0.0032039158977568,0.157373622059822,0.3058854043483734,0.0040765958838164,0.3764428794384002,0.9596502780914308,infrastructure,1,0.0,1
3631,water use policies,0.0013713219668716,0.0007838528836145,0.0002057286619674,0.0005319081246852,0.0027821217663586,0.0006773521308787,0.000237369822571,0.0087981522083282,6.773693166906014e-05,0.0001897394540719,0.0001583617849973,0.001040959614329,0.0076377373188734,8.634174446342513e-05,0.000292881130008,0.0001864534569904,0.0001863875513663,7.189820462372154e-05,0.0163986925035715,0.0127846421673893,0.0003587824467103,0.0356612130999565,0.0356612130999565,youth,1,0.0,1
3632,watercourses,0.0002867026778403,0.0003641373477876,0.0003123622445855,0.0002342737134313,0.0002077586977975,0.0003097330627497,0.001838308875449,0.1168513000011444,5.9483594668563455e-05,0.0005316725582815,0.0011956040980294,0.0096751814708113,0.0790810137987136,0.0002667481603566,0.0003282890247646,0.0012043392052873,0.0017075052019208,0.0003041457384824,0.0177750438451766,0.0014134203083813,0.0005502429557964,0.076954036951065,0.1168513000011444,transit,1,0.0,1
3633,waterfront trail,0.0001037379843182,0.0144345536828041,0.0003108714881818,0.0020073682535439,0.0006453407695516,0.0002554048260208,0.0022742806468158,0.0946429967880249,0.000323929998558,0.0014138967962935,0.0081438962370157,0.6654504537582397,0.5544896125793457,0.0020203967578709,0.0001626643206691,0.0050092753954231,0.010864176787436,0.0001509168941993,0.0668593794107437,0.0025428612716495,0.0074186259880661,0.1989418715238571,0.6654504537582397,infrastructure,1,0.0,1
3634,waterfronts,0.0002452908665873,0.0004384376225061,0.000153347486048,0.0006417119293473,0.0001923101808642,0.0002808133140206,0.0017072418704628,0.0006710803718306,0.0001891371066449,0.0003686882846523,0.0027382085099816,0.0082034301012754,0.1864051520824432,0.0003401617286726,0.0001341454335488,0.0019741191063076,0.0021681056823581,0.0001077609194908,0.0383651666343212,0.0150772547349333,0.0013756850967183,0.0850124582648277,0.1864051520824432,safety,1,0.0,1
3635,watermain connections,0.0004314239195082,0.0001000297343125,7.617678784299642e-05,0.00029866778641,0.0001135204438469,0.0057940301485359,0.0121232718229293,0.0013910742709413,8.628388604847714e-05,0.0002443737175781,0.000232502046856,0.9975734353065492,0.6796453595161438,8.757194154895842e-05,7.926329999463633e-05,0.0011013397015631,0.0030687099788337,7.820969767635688e-05,0.0076939612627029,0.025812679901719,0.0001199530161102,0.0310052037239074,0.9975734353065492,infrastructure,1,0.0,1
3636,watermains,0.0002919933758676,9.077362483367324e-05,0.0001193410134874,0.0001066033000824,8.422670362051576e-05,0.0040892749093472,0.0002116933610523,0.0021824550349265,0.0001623803254915,0.0083938026800751,0.0003750092582777,0.9985232949256896,0.2989284992218017,0.0001157677033916,6.731670146109536e-05,0.00012330316531,0.0019345444161444,0.0001105188202927,0.0017405330436304,0.0014897249639034,0.0001726407936075,0.0063369134441018,0.9985232949256896,infrastructure,1,0.0,1
3637,watersaver programs,0.0006875183316878,0.000467817968456,0.0006600141059607,0.0005578655400313,0.0006587916868738,0.0002824191760737,0.0031794202513992,0.0060259588062763,0.0003652535961009,0.0057000508531928,0.0022578940261155,0.0027052359655499,0.8372274041175842,0.0003155141312163,0.000293555058306,0.001065140706487,0.0021691657602787,0.0003431020013522,0.025639085099101,0.0012675775215029,0.0002921058912761,0.0682863816618919,0.8372274041175842,safety,1,0.0,1
3638,watersheds,0.0031355419196188,0.0002456836809869,0.000556630664505,0.0002116950927302,0.0002094015508191,0.0004632848140317,0.0008516118396073,0.0043586981482803,0.0002265392249682,0.0088265622034668,0.0175441782921552,0.0021217742469161,0.2270489335060119,0.0006057074060663,0.000588183873333,0.0132538881152868,0.0100101511925458,0.0076737375929951,0.0711893364787101,0.0016083664959296,0.000396157556679,0.0185120087116956,0.2270489335060119,safety,1,0.0,1
3639,wayfinding,0.0022197803482413,0.0076604266650974,0.0041014375165104,0.0032658721320331,0.013766516931355,0.0007160837994888,0.0707509666681289,0.4065227806568146,0.0002099595003528,0.0133562190458178,0.0251321606338024,0.0446054190397262,0.0072485767304897,0.0028712435159832,0.0006386362365446,0.0105330133810639,0.0337687693536281,0.0015274819452315,0.0234641581773757,0.004860452376306,0.000719663745258,0.2150079309940338,0.4065227806568146,transit,1,0.0,1
3640,weather,0.0061741983518004,0.0014556619571521,0.0025391392409801,0.0015745545970275,0.0098975105211138,0.0004690366331487,0.0007860694895498,0.0059969080612063,0.0002458863600622,0.0001937013003043,0.9608144760131836,0.0007137898355722,0.0097699202597141,0.00015304707631,0.0004526883712969,0.0028612599708139,0.0021936160046607,0.000114119859063,0.0227633472532033,0.0003972619015257,0.0001525496336398,0.1752105951309204,0.9608144760131836,climate,1,0.0,1
3641,weather conditions,0.0082737384364008,0.0049586733803153,0.0003970412944909,0.0011306860251352,0.0122814420610666,0.0010540428338572,0.0035664199385792,0.0242957603186368,0.0001944153191288,0.0002799716312438,0.961048662662506,0.0028307584580034,0.0164138004183769,0.0002608853392302,0.000561807246413,0.0046109217219054,0.0010358296567574,0.0001578777882969,0.0158311985433101,0.000684677506797,0.000206031705602,0.0818125084042549,0.961048662662506,climate,1,0.0,1
3642,web 2.0,0.0308323372155427,0.0012843990698456,0.0196236930787563,0.0103860450908541,0.0499162152409553,0.0884222388267517,0.0854629129171371,0.1839421093463897,0.0008391723968088,0.0661306008696556,0.1256574988365173,0.286629319190979,0.3021465837955475,0.0050611901096999,0.0364549495279789,0.0907420217990875,0.261216253042221,0.0766033977270126,0.1922100484371185,0.0372640527784824,0.0094442944973707,0.3134199976921081,0.3134199976921081,youth,1,0.0,1
3643,web 20,0.39433553814888,0.030549831688404,0.0582344755530357,0.0256397742778062,0.1518767923116684,0.370280772447586,0.2502226233482361,0.4894305765628814,0.0098917819559574,0.3221044242382049,0.2327990382909774,0.4317961037158966,0.4318625330924988,0.4310561120510101,0.1193182691931724,0.1410643011331558,0.3814505338668823,0.2442120909690857,0.3242683112621307,0.4790387749671936,0.1145351976156234,0.9486289024353028,0.9486289024353028,youth,1,0.0,1
3644,web media,0.0165621358901262,0.0063283289782702,0.0265882015228271,0.0203761290758848,0.0205267705023288,0.0881996005773544,0.4073874354362488,0.2044588923454284,0.0022344479802995,0.0539030767977237,0.1093578934669494,0.0230152271687984,0.2546298801898956,0.0665460899472236,0.0465145297348499,0.0868251696228981,0.2736235857009887,0.0230030845850706,0.2196739315986633,0.0143485991284251,0.0082515263929963,0.4331383407115936,0.4331383407115936,youth,1,0.0,1
3645,websites,0.0002293190482305,0.0001254865783266,0.0003842634905595,0.0003773761854972,0.0002072509087156,0.0002118132688337,0.0019175556953996,0.001682692207396,0.00016368451179,0.0006950963870622,0.0027621246408671,0.0006739365053363,0.0679238885641098,0.00018842658028,0.0005222001927904,0.0170909017324447,0.0133396796882152,0.000312624964863,0.0444846451282501,0.0006964282365515,0.0001885071396827,0.0908194258809089,0.0908194258809089,youth,1,0.0,1
3646,weeds,0.0001231346104759,6.277097418205813e-05,0.0002570709621068,7.317418203456327e-05,0.0001572646433487,9.987864905269817e-05,9.609155677026138e-05,0.0016204894054681,0.0005067918100394,0.0001248655607923,0.0003040226874873,0.0001343162875855,0.0006826653843745,0.00018381990958,0.0002330124843865,5.535479067475535e-05,0.0045184739865362,5.663352203555405e-05,0.0002709020045585,9.069262887351216e-05,7.37607479095459e-05,0.0016273849178105,0.0045184739865362,cost of living,1,0.0,1
3647,weeds and tall grass,0.0001477078621974,0.0001465011009713,0.0006245372351258,8.981654536910355e-05,0.0006257590721361,0.0001014537920127,0.000132373694214,0.0161032620817422,0.0002337349578738,0.0003630454884842,0.0037215389311313,0.0001832521957112,0.0016003019409254,0.0004491525760386,0.000196427150513,0.0001070878861355,0.0081177735701203,5.970234633423388e-05,0.0007676818640902,8.939424878917634e-05,0.0001551832538098,0.0139575069770216,0.0161032620817422,transit,1,0.0,1
3648,welcome policy,0.3750084042549133,0.0351812876760959,0.0051209856756031,0.0106639238074421,0.182388350367546,0.0093823205679655,0.0080828024074435,0.2392556518316269,0.0001948170975083,0.3158857226371765,0.1321580410003662,0.0611430890858173,0.3542572259902954,0.137109100818634,0.0871695205569267,0.2829976975917816,0.0345803089439868,0.2555509209632873,0.389306902885437,0.0305239092558622,0.0574248172342777,0.2984175980091095,0.389306902885437,equity,1,0.0,1
3649,welfare,0.0192565489560365,0.0039754305034875,0.0020199094433337,0.02701997756958,0.0044497256167232,0.0007872370770201,0.0023903173860162,0.0193278901278972,0.0004736097762361,0.0012009664205834,0.0009986826917156,0.0006838017725385,0.9777112007141112,0.0006202891818247,0.002082385122776,0.0050874333828687,0.0115514481440186,0.0673723444342613,0.2871796786785126,0.0002555268001742,0.000439010647824,0.2324932962656021,0.9777112007141112,safety,1,0.0,1
3650,well water testing,0.0002427070576231,0.0001509123394498,4.649467882700265e-05,0.0001640348200453,0.0002128826163243,7.335947157116607e-05,9.736723586684092e-05,0.0014444288099184,8.599455031799152e-05,0.000129825741169,0.000251843011938,0.1496304869651794,0.8478196859359741,0.0001109648583224,6.796266097808257e-05,0.0002790008438751,0.0015968097141012,0.0001732050441205,0.0350294522941112,0.0876476466655731,0.0001668461191002,0.037972692400217,0.8478196859359741,safety,1,0.0,1
3651,wellbeing measurement,0.0309678725898265,0.0076683475635945,0.0019045019289478,0.0074727050960063,0.0272246543318033,0.0003050316299777,0.001857241266407,0.0393036566674709,9.10794551600702e-05,0.0172759592533111,0.004257068503648,0.0050676325336098,0.0188707876950502,0.0030065127648413,0.0081273671239614,0.0261612981557846,0.0948303118348121,0.2649607956409454,0.1392397284507751,0.0042274217121303,0.0013367647770792,0.1081480979919433,0.2649607956409454,healthcare,1,0.0,1
3652,wellbeing toronto,0.034707523882389,0.0105146681889891,0.0013037492753937,0.0057511064223945,0.0434873178601264,0.0022508695255964,0.0245927032083272,0.4054639339447021,0.0009491687524132,0.1045386642217636,0.0480822511017322,0.0479592755436897,0.2794545292854309,0.0059453840367496,0.0044919694773852,0.0352054610848426,0.2041871398687362,0.501575767993927,0.2388248294591903,0.0021463362500071,0.0015671682776883,0.2302013784646988,0.501575767993927,healthcare,1,0.0,1
3653,wet weather flow,0.020480453968048,0.0049383416771888,0.0008557389373891,0.0017598592676222,0.0431219972670078,0.001765334745869,0.0349701642990112,0.1463770717382431,0.0001574214547872,0.0017180518480017,0.9409697651863098,0.0086220437660813,0.0204331595450639,0.0014287963276728,0.0007818295853212,0.0011311793932691,0.0019022781634703,0.00038801349001,0.0181396715342998,0.0026814013253897,0.0007316114497371,0.0400752387940883,0.9409697651863098,climate,1,0.0,1
3654,wet weather flow management,0.0019251251360401,0.0013905385276302,0.0001049596321536,0.0008182202582247,0.0045179743319749,0.0001337160938419,0.0640411451458931,0.0110310669988393,0.0001157283550128,0.0005811932496726,0.8464900255203247,0.0038187967147678,0.0040616937913,0.0002569408970884,7.431444828398526e-05,0.0002159181894967,0.0002619980659801,0.0001056227483786,0.0052950247190892,0.0461227186024189,0.0001473415904911,0.0171648878604173,0.8464900255203247,climate,1,0.0,1
3655,wetlands,0.0001000673000817,0.0001642362185521,0.0001574017660459,0.0003862094599753,0.0002035151410382,0.0001797565782908,0.0001163341512437,0.0017400901997461,0.0001039271810441,0.0002056331286439,0.0128877256065607,0.0001968519936781,0.0163477882742881,0.0006208618287928,0.0002085542218992,0.0006004372844472,0.0050117210485041,0.0001003885772661,0.0171405430883169,0.0001964237308129,0.0002158408751711,0.0512499399483203,0.0512499399483203,youth,1,0.0,1
3656,wheel trans,0.0322186201810836,0.106661669909954,0.0176709573715925,0.0097355414181947,0.082038015127182,0.3738662898540497,0.9104856848716736,0.9931801557540894,0.0052210008725523,0.2995600998401642,0.1800653934478759,0.8683066368103027,0.6324331760406494,0.3286689817905426,0.1114149838685989,0.0734261870384216,0.2214276492595672,0.2155652642250061,0.0730615109205246,0.5984372496604919,0.0803354531526565,0.3313628435134887,0.9931801557540894,transit,1,0.0,1
3657,wheel-trans,0.004092501476407,0.0995062068104744,0.003087711520493,0.0036262681242078,0.0205301903188228,0.2705067992210388,0.8661102056503296,0.991698682308197,0.0023597425315529,0.2438965290784835,0.0416118092834949,0.8633828163146973,0.731799840927124,0.0700285285711288,0.0226035676896572,0.0087270708754658,0.0507117547094821,0.0795429497957229,0.0405583977699279,0.5336231589317322,0.0349424928426742,0.2728902399539947,0.991698682308197,transit,1,0.0,1
3658,wheelchair accessible,0.5339791774749756,0.000355794589268,0.0003012873348779,0.0034850975498557,0.4461437165737152,0.1999874413013458,0.0123853115364909,0.6687045097351074,0.0009392336360178,0.5506628751754761,0.2234973460435867,0.9197319149971008,0.94952130317688,0.2982012033462524,0.1524021178483963,0.1299148797988891,0.0794721841812133,0.7663222551345825,0.6717296242713928,0.5722182393074036,0.1168037056922912,0.1784881204366684,0.94952130317688,safety,1,0.0,1
3659,wheelchair ramps,0.0042526018805801,0.000157689966727,6.327038863673806e-05,8.158916170941666e-05,0.0014430783921852,0.1078440174460411,0.0001685813622316,0.1133919954299926,0.00011076166993,0.001792425638996,0.0011273026466369,0.9840336441993712,0.8760160207748413,0.009391650557518,0.0375151596963405,0.0031208375003188,0.0072756372392177,0.3342216908931732,0.0420523397624492,0.1008226573467254,0.0066639981232583,0.0811375975608825,0.9840336441993712,infrastructure,1,0.0,1
3660,wheeltrans,0.0397687442600727,0.7237058281898499,0.9764569997787476,0.0057078641839325,0.0652394667267799,0.2176146805286407,0.9820793867111206,0.9852151274681092,0.1726485341787338,0.8315264582633972,0.4059276878833771,0.6110014319419861,0.5458731055259705,0.259630411863327,0.1224707961082458,0.018256027251482,0.2767159342765808,0.2159496694803238,0.0736707970499992,0.3091579675674438,0.0418957248330116,0.4922625720500946,0.9852151274681092,transit,1,0.0,1
3661,wi fi,0.2769173383712768,0.0395010747015476,0.0518876947462558,0.0177156645804643,0.1262010037899017,0.2606284022331238,0.277429848909378,0.4579465985298157,0.1162452325224876,0.8057864308357239,0.2265985906124115,0.7912623286247253,0.593167781829834,0.2692062258720398,0.111721746623516,0.0997046753764152,0.3061377108097076,0.1243151873350143,0.3153840899467468,0.3630444407463074,0.0577705651521682,0.5715678334236145,0.8057864308357239,energy,1,0.0,1
